Product Name,Product Description ,Manufacturer Name,SKU/Item Number ,MFG Sku ),Color Size Sku,Size Code,Weight (oz),Color 1 Name,Color 2 Name,Color 1 Hex Value,Color 2 Hex Value,Supplier Name ,Customer Price ,GTIN/UPC Code,Search Tags,Front Image,Back Image,Third Image,Fourth Image,Pre-Decorated Item,Max Imprint Colors,Minimum Per Order
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E8G2X,A08,6.8240,CHARCOAL,,#606468,,DELTA APPAREL,5.13,027362019495,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E8G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E8G3X,A11,7.3424,CHARCOAL,,#606468,,DELTA APPAREL,5.13,027362019501,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E8G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9GS,A04,4.1024,SILVER,,#C6C0C2,,DELTA APPAREL,3.64,027362019532,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9GM,A05,4.5424,SILVER,,#C6C0C2,,DELTA APPAREL,3.64,027362019525,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9GL,A06,5.5072,SILVER,,#C6C0C2,,DELTA APPAREL,3.64,027362019518,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9GXL,A07,6.0384,SILVER,,#C6C0C2,,DELTA APPAREL,3.64,027362019549,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9G2X,A08,6.8240,SILVER,,#C6C0C2,,DELTA APPAREL,5.13,027362019556,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535E9G3X,A11,7.3424,SILVER,,#C6C0C2,,DELTA APPAREL,5.13,027362019563,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535E9G.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F65S,A04,4.1024,CARDINAL,,#8E0D20,,DELTA APPAREL,3.64,027362019594,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F65M,A05,4.5424,CARDINAL,,#8E0D20,,DELTA APPAREL,3.64,027362019587,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F65L,A06,5.5072,CARDINAL,,#8E0D20,,DELTA APPAREL,3.64,027362019570,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F65XL,A07,6.0384,CARDINAL,,#8E0D20,,DELTA APPAREL,3.64,027362019600,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F652X,A08,6.8240,CARDINAL,,#8E0D20,,DELTA APPAREL,5.13,027362019617,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F653X,A11,7.3424,CARDINAL,,#8E0D20,,DELTA APPAREL,5.13,027362019624,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F65.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F66S,A04,4.1024,MAROON,,#75233F,,DELTA APPAREL,3.64,027362019655,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F66M,A05,4.5424,MAROON,,#75233F,,DELTA APPAREL,3.64,027362019648,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F66L,A06,5.5072,MAROON,,#75233F,,DELTA APPAREL,3.64,027362019631,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F66XL,A07,6.0384,MAROON,,#75233F,,DELTA APPAREL,3.64,027362019662,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F662X,A08,6.8240,MAROON,,#75233F,,DELTA APPAREL,5.13,027362019679,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535F663X,A11,7.3424,MAROON,,#75233F,,DELTA APPAREL,5.13,027362019686,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535F66.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4YS,A04,4.1024,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,3.26,027362019716,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4YM,A05,4.5424,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,3.26,027362019709,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4YL,A06,5.5072,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,3.26,027362019693,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4YXL,A07,6.0384,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,3.26,027362019723,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4Y2X,A08,6.8240,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,4.77,027362019730,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535H4Y3X,A11,7.3424,ATHLETIC HEATHER,,#C9C9C9,,DELTA APPAREL,4.77,027362019747,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535H4Y.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N61S,A04,4.1024,WHITE,,#ececea,,DELTA APPAREL,3.05,027362019778,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N61M,A05,4.5424,WHITE,,#ececea,,DELTA APPAREL,3.05,027362019761,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N61L,A06,5.5072,WHITE,,#ececea,,DELTA APPAREL,3.05,027362019754,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N61XL,A07,6.0384,WHITE,,#ececea,,DELTA APPAREL,3.05,027362019785,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N612X,A08,6.8240,WHITE,,#ececea,,DELTA APPAREL,4.57,027362019792,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535N613X,A11,7.3424,WHITE,,#ececea,,DELTA APPAREL,4.57,027362019808,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535N61.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1BS,A04,4.1024,PURPLE,,#4d3785,,DELTA APPAREL,3.64,027362019839,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1BM,A05,4.5424,PURPLE,,#4d3785,,DELTA APPAREL,3.64,027362019822,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1BL,A06,5.5072,PURPLE,,#4d3785,,DELTA APPAREL,3.64,027362019815,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1BXL,A07,6.0384,PURPLE,,#4d3785,,DELTA APPAREL,3.64,027362019846,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1B2X,A08,6.8240,PURPLE,,#4d3785,,DELTA APPAREL,5.13,027362019853,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535P1B3X,A11,7.3424,PURPLE,,#4d3785,,DELTA APPAREL,5.13,027362019860,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535P1B.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RECS,A04,4.1024,RED,,#de0001,,DELTA APPAREL,3.64,027362019891,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RECM,A05,4.5424,RED,,#de0001,,DELTA APPAREL,3.64,027362019884,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RECL,A06,5.5072,RED,,#de0001,,DELTA APPAREL,3.64,027362019877,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RECXL,A07,6.0384,RED,,#de0001,,DELTA APPAREL,3.64,027362019907,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535REC2X,A08,6.8240,RED,,#de0001,,DELTA APPAREL,5.13,027362019914,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535REC3X,A11,7.3424,RED,,#de0001,,DELTA APPAREL,5.13,027362019921,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535REC.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXLS,A04,4.1024,SAFETY PINK,,#FE69C5,,DELTA APPAREL,3.64,027362019952,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXLM,A05,4.5424,SAFETY PINK,,#FE69C5,,DELTA APPAREL,3.64,027362019945,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXLL,A06,5.5072,SAFETY PINK,,#FE69C5,,DELTA APPAREL,3.64,027362019938,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXLXL,A07,6.0384,SAFETY PINK,,#FE69C5,,DELTA APPAREL,3.64,027362019969,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXL2X,A08,6.8240,SAFETY PINK,,#FE69C5,,DELTA APPAREL,5.13,027362019976,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535RXL3X,A11,7.3424,SAFETY PINK,,#FE69C5,,DELTA APPAREL,5.13,027362019983,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535RXL.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V44S,A04,4.1024,SAFETY GREEN,,#E0E506,,DELTA APPAREL,3.64,027362020071,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V44M,A05,4.5424,SAFETY GREEN,,#E0E506,,DELTA APPAREL,3.64,027362020064,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V44L,A06,5.5072,SAFETY GREEN,,#E0E506,,DELTA APPAREL,3.64,027362020057,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V44XL,A07,6.0384,SAFETY GREEN,,#E0E506,,DELTA APPAREL,3.64,027362020088,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V442X,A08,6.8240,SAFETY GREEN,,#E0E506,,DELTA APPAREL,5.13,027362020095,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535V443X,A11,7.3424,SAFETY GREEN,,#E0E506,,DELTA APPAREL,5.13,027362020101,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535V44.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN1S,A04,4.1024,FOREST,,#214426,,DELTA APPAREL,3.64,027362020019,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN1M,A05,4.5424,FOREST,,#214426,,DELTA APPAREL,3.64,027362020002,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN1L,A06,5.5072,FOREST,,#214426,,DELTA APPAREL,3.64,027362019990,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN1XL,A07,6.0384,FOREST,,#214426,,DELTA APPAREL,3.64,027362020026,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN12X,A08,6.8240,FOREST,,#214426,,DELTA APPAREL,5.13,027362020033,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535VN13X,A11,7.3424,FOREST,,#214426,,DELTA APPAREL,5.13,027362020040,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535VN1.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1ES,A04,4.1024,GOLD,,#D4A436,,DELTA APPAREL,3.64,027362020132,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1EM,A05,4.5424,GOLD,,#D4A436,,DELTA APPAREL,3.64,027362020125,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1EL,A06,5.5072,GOLD,,#D4A436,,DELTA APPAREL,3.64,027362020118,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1EXL,A07,6.0384,GOLD,,#D4A436,,DELTA APPAREL,3.64,027362020149,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1E2X,A08,6.8240,GOLD,,#D4A436,,DELTA APPAREL,5.13,027362020156,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y1E3X,A11,7.3424,GOLD,,#D4A436,,DELTA APPAREL,5.13,027362020163,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y1E.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y83S,A04,4.1024,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,3.64,027362020255,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y83M,A05,4.5424,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,3.64,027362020248,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y83L,A06,5.5072,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,3.64,027362020231,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y83XL,A07,6.0384,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,3.64,027362020262,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y832X,A08,6.8240,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,5.13,027362020279,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Adult S/S Tee,Delta Dri 30/1?s Adult Performance Short Sleeve Tee,Delta Apparel,116535,116535,116535Y833X,A11,7.3424,SAFETY ORANGE,,#FE7D33,,DELTA APPAREL,5.13,027362020286,116535 - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/116535Y83.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYFS,A04,4.7824,ROYAL,,#2e48a1,,DELTA APPAREL,6.69,027362061364,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYF.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYFM,A05,5.2000,ROYAL,,#2e48a1,,DELTA APPAREL,6.69,027362061357,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYF.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYFL,A06,5.8048,ROYAL,,#2e48a1,,DELTA APPAREL,6.69,027362061340,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYF.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYFXL,A07,6.7216,ROYAL,,#2e48a1,,DELTA APPAREL,6.69,027362061371,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYF.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYF2X,A08,7.3440,ROYAL,,#2e48a1,,DELTA APPAREL,7.86,027362061388,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYF.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYYS,A04,4.7824,DEEP NAVY,,#253255,,DELTA APPAREL,6.69,027362061418,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYY.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYYM,A05,5.2000,DEEP NAVY,,#253255,,DELTA APPAREL,6.69,027362061401,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYY.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYYL,A06,5.8048,DEEP NAVY,,#253255,,DELTA APPAREL,6.69,027362061395,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYY.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYYXL,A07,6.7216,DEEP NAVY,,#253255,,DELTA APPAREL,6.69,027362061425,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYY.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LBYY2X,A08,7.3440,DEEP NAVY,,#253255,,DELTA APPAREL,7.86,027362061432,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LBYY.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LE7GS,A04,4.7824,BLACK,,#262626,,DELTA APPAREL,6.69,027362061463,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LE7G.png,,,,,,
Prncss V-Neck L/S,Delta Dri 30/1's Ladies Performance Long Sleeve Tee,Delta Apparel,56535L,56535L,56535LE7GM,A05,5.2000,BLACK,,#262626,,DELTA APPAREL,6.69,027362061456,56535L - Delta Apparel - Prncss V-Neck L/S,https://www.deltaapparel.com/prodimg/hires/56535LE7G.png,,,,,,
